2	9999	365	1	9999	8500
43400	4.380106693	-76.05886096	1	11	1
43405	4.372417748	-76.12346187	1	22	1
43371	4.384276514	-76.01202423	1	10	1
43377	4.334216216	-76.09933405	1	20	1
43398	4.369726496	-76.0083372	1	64	1
43426	4.461697002	-76.0408245	1	8	1
43446	4.455681562	-76.0289479	1	19	1
43428	4.46816453	-76.05049277	1	2	1
43426	4.466105892	-76.04249885	1	0	1
43428	4.471817179	-76.05034564	1	1	1
43383	4.359164084	-75.98917264	1	28	1
43446	4.469576532	-76.02194477	1	149	1
43410	4.396380266	-76.1929872	1	7	1
43422	4.41190114	-76.19451814	1	15	1
43443	4.48956152	-76.15858931	1	0	1
43403	4.388670209	-76.20384992	1	11	1
43403	4.381921677	-76.2059401	1	0	1
43447	4.498382998	-75.98611193	1	13	1
43396	4.375813391	-76.20558987	1	5	1
43443	4.489154395	-76.16816644	1	24	1
43420	4.413716005	-75.9317565	1	0	1
43448	4.504910315	-76.16734362	1	5	1
43456	4.524036811	-76.00220246	1	171	1
43397	4.373072184	-76.21853612	1	32	1
43416	4.44384365	-75.92842792	1	6	1
43436	4.504503633	-76.17279714	1	2	1
43445	4.495290737	-76.18489631	1	15	1
43448	4.51122172	-76.16891021	1	0	1
43420	4.406116184	-75.91719737	1	99	1
43413	4.40257141	-76.22517358	1	127	1
43419	4.447229398	-75.92017609	1	6	1
43436	4.504881345	-76.18521181	1	18	1
43385	4.367133046	-75.9091211	1	5	1
43441	4.458673065	-76.22126892	1	423	1
43392	4.372101742	-76.23921185	1	14	1
43423	4.412568956	-76.24151108	1	13	1
43414	4.422265547	-75.89941478	1	5	1
43413	4.380013062	-76.24476054	1	31	1
43437	4.549356163	-76.15160983	1	15	1
43372	4.287084934	-75.9269638	1	22	1
43407	4.428448581	-75.89475823	1	0	1
43436	4.523061027	-76.19738686	1	2	1
43407	4.432329903	-75.89094964	1	7	1
43457	4.559416839	-76.15005975	1	6	1
43440	4.550420222	-76.16765366	1	1	1
43420	4.412964469	-75.88593229	1	2	1
43420	4.375146543	-75.88366756	1	570	1
43367	4.286182187	-75.9121812	1	4	1
43386	4.362518559	-76.26797325	1	25	1
43441	4.479790988	-76.25570424	1	0	1
43365	4.26863972	-75.90834098	1	7	1
43114	4.191312747	-76.02605538	1	6	1
43420	4.380847022	-75.86164362	1	147	1
43424	4.408988039	-76.28337392	1	99	1
43434	4.483008838	-76.26651399	1	0	1
43408	4.431926583	-76.28344423	1	10	1
43434	4.480181753	-76.26849324	1	1	1
43415	4.44212647	-76.28272823	1	13	1
43434	4.48182775	-76.27082238	1	5	1
43387	4.382720193	-76.29061723	1	20	1
43354	4.177123862	-76.02868917	1	11	1
43373	4.296687408	-75.87145079	1	12	1
43393	4.32257695	-76.28426907	1	14	1
43368	4.280361236	-75.87510814	1	7	1
43384	4.361014524	-76.29458955	1	16	1
43388	4.334168472	-75.85012675	1	182	1
42759	4.259501168	-76.26204572	1	5	1
43401	4.380282905	-76.30863558	1	14	1
42559	4.409455725	-76.30900956	1	5	1
43429	4.474336698	-76.29678955	1	6	1
43417	4.448409751	-76.30540324	1	5	1
43391	4.469133475	-76.30233646	1	5	1
43364	4.259314612	-75.86585274	1	5	1
43394	4.346862709	-76.31178986	1	6	1
43411	4.442300804	-76.31115807	1	9	1
43366	4.283866178	-75.84957729	1	5	1
43406	4.422825507	-76.3158931	1	13	1
43389	4.364351773	-76.31620319	1	37	1
43378	4.336400584	-76.31411788	1	10	1
43432	4.479603993	-76.30523208	1	6	1
43427	4.453728509	-76.31636234	1	33	1
43402	4.389256397	-76.32742986	1	6	1
43320	4.169226267	-75.94213093	1	11	1
43409	4.433436729	-76.32619925	1	6	1
43425	4.408837562	-76.3292687	1	34	1
43346	4.157110823	-75.94738678	1	15	1
43395	4.367096869	-76.34238435	1	54	1
43379	4.34032748	-76.33940803	1	13	1
43393	4.243404415	-76.3013083	1	81	1
43348	4.164043798	-75.91518795	1	5	1
43404	4.385118513	-76.34871526	1	7	1
43350	4.171283785	-75.90057574	1	6	1
43336	4.162991353	-75.90560124	1	22	1
43330	4.128481607	-75.96630674	1	38	1
43363	4.25399803	-76.32483147	1	7	1
43332	4.191788966	-76.28127504	1	10	1
43344	4.101836965	-76.04218542	1	17	1
43305	4.111939313	-75.9843661	1	8	1
43430	4.478438458	-76.3541613	1	5	1
43382	4.35287147	-76.36428753	1	16	1
43369	4.285284563	-76.34740355	1	5	1
43338	4.099677499	-76.02671326	1	0	1
43341	4.105633187	-75.98938706	1	5	1
43338	4.096143827	-76.02656169	1	3	1
43380	4.33623814	-76.36610872	1	77	1
43435	4.483725054	-76.35947248	1	7	1
43340	4.098197938	-75.99769362	1	15	1
43339	4.095789135	-76.00738052	1	21	1
43376	4.314669551	-76.37052731	1	2	1
43337	4.079299876	-76.05667175	1	40	1
43374	4.299185608	-76.37108298	1	7	1
43329	4.084620735	-76.00861815	1	7	1
43376	4.30567738	-76.37414751	1	14	1
43336	4.137924157	-75.88281245	1	1	1
43381	4.34708449	-76.39071696	1	9	1
43335	4.085228339	-76.17739427	1	24	1
43349	4.158330423	-76.30093666	1	55	1
43250	4.06716352	-76.02305431	1	6	1
43370	4.285884454	-76.3834917	1	10	1
43357	4.203477374	-76.34282156	1	5	1
43421	4.469841857	-76.39680399	1	5	1
43328	4.061233046	-76.00428003	1	28	1
43317	4.123997162	-76.27693521	1	10	1
43355	4.184472082	-76.34144747	1	6	1
43324	4.048994635	-76.07663526	1	8	1
43362	4.236974951	-76.38021509	1	34	1
43327	4.065446281	-76.18554764	1	27	1
43358	4.198968081	-76.35953026	1	34	1
43326	4.047867685	-75.99895459	1	27	1
43323	4.039630459	-76.08817541	1	22	1
43325	4.167993368	-76.34540569	1	11	1
43325	4.161483657	-76.34714801	1	4	1
43361	4.212501075	-76.3884571	1	8	1
43318	4.131360773	-76.32562937	1	7	1
43347	4.162753106	-76.36514061	1	5	1
43345	4.135927328	-76.34250901	1	137	1
43322	4.020213535	-76.11987185	1	150	1
43314	4.015736941	-76.08223868	1	35	1
43313	4.014090764	-76.14426682	1	5	1
43356	4.197464961	-76.40453205	1	19	1
43353	4.166241066	-76.38419592	1	54	1
43359	4.207060189	-76.41015672	1	6	1
43352	4.172209858	-76.39128981	1	5	1
43353	4.156035463	-76.38250231	1	54	1
43331	4.139466282	-76.37659526	1	10	1
43312	3.99788501	-76.1150116	1	49	1
43308	3.982950515	-76.07077771	1	24	1
43316	4.112662343	-76.37086465	1	9	1
43342	4.100193383	-76.35943395	1	12	1
43319	4.135384162	-76.39251465	1	10	1
43310	3.978615534	-76.08465854	1	16	1
43307	3.979039232	-76.16164802	1	13	1
43215	4.09612655	-76.38146145	1	6	1
43303	3.962096621	-76.07337381	1	9	1
43304	3.966782777	-76.15716976	1	7	1
43302	3.956867151	-76.15454187	1	5	1
43343	4.095790369	-76.40714421	1	51	1
43300	3.949909919	-76.16004748	1	6	1
43299	3.944231016	-76.1650054	1	8	1
43334	4.068495356	-76.40574617	1	255	1
43315	4.034644947	-76.3895139	1	13	1
43296	3.924911913	-76.20800353	1	10	1
43283	3.905546236	-76.1038474	1	11	1
43293	3.896247053	-76.09301588	1	21	1
43295	3.905730121	-76.20179122	1	7	1
43297	3.90766725	-76.21724709	1	75	1
43294	3.898418474	-76.19260697	1	8	1
43292	3.894451141	-76.20989597	1	18	1
41488	3.919427841	-75.30157501	1	7	1
41521	3.974964315	-75.25913588	1	82	1
41313	3.908232265	-75.29657277	1	8	1
41482	3.899338401	-75.29352786	1	9	1
41359	3.911392577	-75.28495127	1	8	1
41497	3.931706523	-75.27110023	1	10	1
41507	3.941828798	-75.25968089	1	54	1
41481	3.89669072	-75.28245382	1	9	1
41474	3.873465346	-75.29571944	1	34	1
41475	3.902605927	-75.27412661	1	10	1
41496	3.930497905	-75.25363417	1	6	1
41485	3.908854549	-75.26607464	1	16	1
41511	3.951325449	-75.23988149	1	73	1
41455	3.805732663	-75.33238692	1	5	1
41465	3.853630325	-75.28834378	1	12	1
41459	3.821311018	-75.30999925	1	5	1
41502	3.939919925	-75.2299823	1	20	1
41466	3.853987319	-75.27672046	1	6	1
41533	4.020333294	-75.18567857	1	29	1
41469	3.862554391	-75.26803881	1	29	1
41463	3.851031577	-75.27419839	1	9	1
41529	4.005966936	-75.18701756	1	65	1
41471	3.870733262	-75.25981143	1	5	1
41536	4.032823438	-75.16441364	1	8	1
41530	4.024513547	-75.16677054	1	5	1
41479	3.881168838	-75.2388772	1	31	1
41472	3.8717532	-75.24134884	1	32	1
41550	4.069391235	-75.14410721	1	216	1
41491	3.920069733	-75.20208285	1	15	1
41490	3.925487819	-75.19766248	1	11	1
41538	4.017202344	-75.15087305	1	203	1
41415	4.054426311	-75.13206716	1	5	1
41584	4.162023217	-75.09905931	1	119	1
41630	4.356190187	-75.0687686	1	2234	1
41457	3.804616035	-75.25784832	1	9	1
34623	5.334048711	-75.72571303	1	103	1
41522	4.000776662	-75.14199772	1	9	1
41629	4.395415479	-75.05872583	1	445	1
41468	3.864295907	-75.20023125	1	9	1
41462	3.846463039	-75.20080777	1	17	1
34603	5.350448569	-75.70355252	1	5	1
41516	3.987047177	-75.12491645	1	9	1
41464	3.850983164	-75.1914022	1	8	1
34579	5.346908151	-75.66792473	1	1	1
34624	5.358458211	-75.69421924	1	42	1
41467	3.861235135	-75.17820158	1	12	1
8184	5.348096908	-75.66500738	1	4	1
8194	5.359496547	-75.68038099	1	1	1
8184	5.351872623	-75.6617191	1	1	1
4572	5.347595736	-75.64540247	1	5	1
41456	3.804045118	-75.20433298	1	10	1
41555	4.105913915	-75.05436947	1	8	1
8195	5.369890085	-75.67049799	1	57	1
41590	4.255336883	-75.0178374	1	91	1
41548	4.151493153	-75.03315347	1	5	1
41483	3.897601405	-75.12067512	1	17	1
8197	5.387876191	-75.66402766	1	125	1
41486	3.913695866	-75.10298107	1	8	1
41524	4.148248303	-75.01683671	1	10	1
41561	4.129129688	-75.01559028	1	8	1
8206	5.422211105	-75.69793479	1	56	1
41503	3.94264234	-75.06987414	1	6	1
41560	4.126664836	-74.99937421	1	8	1
