2	9999	138	1	9999	8500
8142	4.971672365	-75.8721566	1	113	1
34614	4.995005826	-75.74566559	1	11	1
8138	4.975723879	-75.6081938	1	6	1
8139	4.972088512	-75.58865246	1	5	1
8145	5.004745819	-75.70617864	1	6	1
8150	4.994884786	-75.85282385	1	69	1
8139	4.976584567	-75.58159932	1	20	1
8146	4.993385459	-75.6292249	1	8	1
8137	4.975629792	-75.57637732	1	6	1
8143	5.002156285	-75.83733115	1	5	1
8150	4.997304359	-75.86129989	1	20	1
8146	4.994926303	-75.61064686	1	77	1
8144	5.003142652	-75.87284387	1	8	1
8150	5.016507518	-75.84541764	1	6	1
8153	5.020564127	-75.83270339	1	5	1
8151	5.012676721	-75.62358333	1	13	1
8146	5.007259474	-75.60070273	1	4	1
8152	5.018376701	-75.87352982	1	4	1
8154	5.023485992	-75.86604469	1	6	1
8155	5.032716965	-75.84520531	1	9	1
8158	5.053059401	-75.68356789	1	12	1
8176	5.012176714	-75.53863014	1	39	1
8176	5.045146531	-75.61527071	1	148	1
8116	5.054618609	-75.64908541	1	7	1
41618	4.4156996	-75.2708672	1	36	1
8147	5.051470015	-75.86967556	1	40	1
8148	5.070353819	-75.73188569	1	4	1
8157	5.054789409	-75.62310498	1	6	1
4592	5.072306693	-75.74329892	1	4	1
8159	5.066575727	-75.67033878	1	93	1
8167	5.06466877	-75.85300628	1	163	1
41619	4.43288761	-75.24957154	1	9	1
8161	5.090481301	-75.74740249	1	8	1
8160	5.08355874	-75.66348312	1	2	1
8156	5.049542156	-75.53959331	1	17	1
8162	5.093425819	-75.67122289	1	13	1
8167	5.092757912	-75.83609296	1	37	1
8171	5.100038698	-75.76512206	1	5	1
8176	5.074370581	-75.57874889	1	1342	1
8162	5.096032885	-75.6661931	1	14	1
8131	5.063676267	-75.5393519	1	31	1
8165	5.105234812	-75.65687044	1	18	1
8177	5.107972479	-75.6705014	1	5	1
41620	4.45092519	-75.21076883	1	7	1
8164	5.105659732	-75.64887519	1	5	1
8171	5.115282814	-75.74061297	1	179	1
41624	4.420245517	-75.21649111	1	21	1
41615	4.380702952	-75.2264976	1	10	1
8167	5.112275644	-75.83331642	1	20	1
41610	4.357731954	-75.23160451	1	10	1
41617	4.402641635	-75.21455943	1	5	1
8171	5.12404315	-75.72125951	1	12	1
8170	5.127842172	-75.67279794	1	1	1
8170	5.128380642	-75.67542244	1	3	1
8177	5.138065751	-75.67034477	1	43	1
8163	5.098165618	-75.52187667	1	12	1
41623	4.407540867	-75.18921056	1	16	1
8174	5.145434689	-75.7173642	1	12	1
8105	5.148632504	-75.73325671	1	7	1
8168	5.107081113	-75.5295905	1	23	1
8186	5.151406079	-75.69724299	1	235	1
8122	5.154819098	-75.74846931	1	4	1
8166	5.147522295	-75.63855936	1	4	1
8168	5.11728099	-75.52754364	1	3	1
8175	5.149518634	-75.62265416	1	3	1
41611	4.351381686	-75.18942784	1	64	1
7821	5.130237439	-75.55078678	1	5	1
8166	5.154007003	-75.63670506	1	13	1
8175	5.151327043	-75.62128001	1	4	1
8180	5.165679291	-75.75061448	1	8	1
8172	5.145044449	-75.59052388	1	15	1
8179	5.160128559	-75.65767159	1	9	1
8179	5.160715107	-75.65223476	1	6	1
41626	4.453650734	-75.15408909	1	8	1
8173	5.148951271	-75.57926358	1	5	1
41597	4.311240335	-75.19538772	1	50	1
8090	5.154910733	-75.59573719	1	6	1
8173	5.150990409	-75.57630989	1	1	1
41616	4.351502717	-75.17516482	1	176	1
8187	5.171625525	-75.67114906	1	40	1
41607	4.322862443	-75.18170627	1	25	1
8176	5.152421116	-75.56268143	1	8	1
8188	5.181507912	-75.67213219	1	7	1
8169	5.12416157	-75.47187741	1	5	1
8178	5.152904501	-75.53421262	1	15	1
41622	4.369039165	-75.15191979	1	528	1
41637	4.488448096	-75.12445957	1	13	1
41517	4.153743157	-75.27121481	1	5	1
41549	4.14946851	-75.27370009	1	6	1
8026	5.138052431	-75.48442278	1	4	1
41633	4.473548574	-75.11807472	1	6	1
8189	5.202055942	-75.70167827	1	21	1
8181	5.171103479	-75.54070604	1	6	1
41520	4.130313361	-75.26775604	1	5	1
8190	5.212684853	-75.6946342	1	18	1
8191	5.217526803	-75.70263908	1	7	1
41644	4.490221213	-75.09288817	1	105	1
41678	4.444470636	-75.09086741	1	311	1
41638	4.419262138	-75.0955337	1	516	1
41654	4.547314948	-75.07752247	1	6	1
41636	4.484370635	-75.07972052	1	12	1
41641	4.496620336	-75.06792818	1	16	1
41648	4.526987208	-75.06549747	1	9	1
41635	4.468531542	-75.05909252	1	35	1
41546	4.096102401	-75.22579793	1	8	1
34615	5.276733513	-75.70224251	1	9	1
41544	4.071381973	-75.22069782	1	35	1
41545	4.092214237	-75.20070059	1	6	1
34616	5.290913893	-75.75663999	1	15	1
41527	4.009461605	-75.26718228	1	9	1
34308	5.305282535	-75.74844008	1	16	1
34617	5.299779185	-75.65821595	1	8	1
41609	4.337389065	-75.04092492	1	23	1
41514	3.979247115	-75.29212403	1	5	1
41608	4.326017284	-75.04098346	1	11	1
41518	3.983190976	-75.28031266	1	33	1
41519	3.992420266	-75.26467935	1	12	1
34618	5.312733023	-75.68385205	1	8	1
34377	5.310300477	-75.6507711	1	2	1
41539	4.035080411	-75.21496877	1	24	1
41557	4.109575193	-75.14832828	1	12	1
41523	4.042419717	-75.20470799	1	39	1
41510	3.957174468	-75.29985337	1	11	1
41559	4.122903165	-75.13222598	1	4	1
34619	5.324532147	-75.70276128	1	6	1
8140	5.320811774	-75.64887815	1	10	1
41506	3.943953282	-75.30006354	1	17	1
41585	4.200288704	-75.07199001	1	6	1
34620	5.331183337	-75.66754495	1	10	1
8029	5.331312895	-75.6629577	1	2	1
41499	3.935426059	-75.30107792	1	10	1
41531	4.1485311	-75.09711819	1	6	1
41586	4.197433127	-75.06783345	1	5	1
41508	3.953919675	-75.27241246	1	8	1
41577	4.185990803	-75.07116599	1	8	1
41573	4.187993593	-75.06560801	1	5	1
41505	3.937946314	-75.28503835	1	16	1
34621	5.343960234	-75.6973224	1	5	1
580	4.56506	-75.7498	1	2543	1
