2	9999	400	1	1200	900
1	30.0000	0.0000	0	10	1
2	29.6306	4.6930	0	30	1
3	28.5317	9.2705	0	30	1
4	26.7302	13.6197	0	10	1
5	24.2705	17.6336	0	10	1
6	21.2132	21.2132	0	30	1
7	17.6336	24.2705	0	30	1
8	13.6197	26.7302	0	10	1
9	9.2705	28.5317	0	10	1
10	4.6930	29.6306	0	30	1
11	0.0000	30.0000	0	30	1
12	-4.6930	29.6306	0	10	1
13	-9.2705	28.5317	0	10	1
14	-13.6197	26.7302	0	30	1
15	-17.6336	24.2705	0	30	1
16	-21.2132	21.2132	0	10	1
17	-24.2705	17.6336	0	10	1
18	-26.7302	13.6197	0	30	1
19	-28.5317	9.2705	0	30	1
20	-29.6307	4.6930	0	10	1
21	-30.0000	0.0000	0	10	1
22	-29.6306	-4.6930	0	30	1
23	-28.5317	-9.2705	0	30	1
24	-26.7302	-13.6197	0	10	1
25	-24.2705	-17.6336	0	10	1
26	-21.2132	-21.2132	0	30	1
27	-17.6336	-24.2705	0	30	1
28	-13.6197	-26.7302	0	10	1
29	-9.2705	-28.5317	0	10	1
30	-4.6930	-29.6307	0	30	1
31	0.0000	-30.0000	0	30	1
32	4.6930	-29.6306	0	10	1
33	9.2705	-28.5317	0	10	1
34	13.6197	-26.7302	0	30	1
35	17.6336	-24.2705	0	30	1
36	21.2132	-21.2132	0	10	1
37	24.2705	-17.6336	0	10	1
38	26.7302	-13.6197	0	30	1
39	28.5317	-9.2705	0	30	1
40	29.6307	-4.6930	0	10	1
41	60.0000	0.0000	0	10	1
42	59.2613	9.3861	0	30	1
43	57.0634	18.5410	0	30	1
44	53.4604	27.2394	0	10	1
45	48.5410	35.2671	0	10	1
46	42.4264	42.4264	0	30	1
47	35.2671	48.5410	0	30	1
48	27.2394	53.4604	0	10	1
49	18.5410	57.0634	0	10	1
50	9.3861	59.2613	0	30	1
51	0.0000	60.0000	0	30	1
52	-9.3861	59.2613	0	10	1
53	-18.5410	57.0634	0	10	1
54	-27.2394	53.4604	0	30	1
55	-35.2671	48.5410	0	30	1
56	-42.4264	42.4264	0	10	1
57	-48.5410	35.2671	0	10	1
58	-53.4604	27.2394	0	30	1
59	-57.0634	18.5410	0	30	1
60	-59.2613	9.3861	0	10	1
61	-60.0000	0.0000	0	10	1
62	-59.2613	-9.3861	0	30	1
63	-57.0634	-18.5410	0	30	1
64	-53.4604	-27.2394	0	10	1
65	-48.5410	-35.2671	0	10	1
66	-42.4264	-42.4264	0	30	1
67	-35.2671	-48.5410	0	30	1
68	-27.2394	-53.4604	0	10	1
69	-18.5410	-57.0634	0	10	1
70	-9.3861	-59.2613	0	30	1
71	0.0000	-60.0000	0	30	1
72	9.3861	-59.2613	0	10	1
73	18.5410	-57.0634	0	10	1
74	27.2394	-53.4604	0	30	1
75	35.2671	-48.5410	0	30	1
76	42.4264	-42.4264	0	10	1
77	48.5410	-35.2671	0	10	1
78	53.4604	-27.2394	0	30	1
79	57.0634	-18.5410	0	30	1
80	59.2613	-9.3861	0	10	1
81	90.0000	0.0000	0	10	1
82	88.8920	14.0791	0	30	1
83	85.5951	27.8115	0	30	1
84	80.1906	40.8591	0	10	1
85	72.8115	52.9007	0	10	1
86	63.6396	63.6396	0	30	1
87	52.9007	72.8115	0	30	1
88	40.8591	80.1906	0	10	1
89	27.8115	85.5951	0	10	1
90	14.0791	88.8920	0	30	1
91	0.0000	90.0000	0	30	1
92	-14.0791	88.8920	0	10	1
93	-27.8115	85.5951	0	10	1
94	-40.8591	80.1906	0	30	1
95	-52.9007	72.8115	0	30	1
96	-63.6396	63.6396	0	10	1
97	-72.8115	52.9007	0	10	1
98	-80.1906	40.8591	0	30	1
99	-85.5951	27.8115	0	30	1
100	-88.8920	14.0791	0	10	1
101	-90.0000	0.0000	0	10	1
102	-88.8920	-14.0791	0	30	1
103	-85.5951	-27.8115	0	30	1
104	-80.1906	-40.8592	0	10	1
105	-72.8115	-52.9007	0	10	1
106	-63.6396	-63.6396	0	30	1
107	-52.9007	-72.8115	0	30	1
108	-40.8591	-80.1906	0	10	1
109	-27.8115	-85.5951	0	10	1
110	-14.0791	-88.8920	0	30	1
111	0.0000	-90.0000	0	30	1
112	14.0791	-88.8920	0	10	1
113	27.8115	-85.5951	0	10	1
114	40.8592	-80.1906	0	30	1
115	52.9007	-72.8115	0	30	1
116	63.6396	-63.6396	0	10	1
117	72.8115	-52.9007	0	10	1
118	80.1906	-40.8591	0	30	1
119	85.5951	-27.8115	0	30	1
120	88.8920	-14.0791	0	10	1
121	120.0000	0.0000	0	10	1
122	118.5226	18.7721	0	30	1
123	114.1268	37.0820	0	30	1
124	106.9208	54.4789	0	10	1
125	97.0820	70.5342	0	10	1
126	84.8528	84.8528	0	30	1
127	70.5342	97.0820	0	30	1
128	54.4789	106.9208	0	10	1
129	37.0820	114.1268	0	10	1
130	18.7721	118.5226	0	30	1
131	0.0000	120.0000	0	30	1
132	-18.7721	118.5226	0	10	1
133	-37.0820	114.1268	0	10	1
134	-54.4789	106.9208	0	30	1
135	-70.5342	97.0820	0	30	1
136	-84.8528	84.8528	0	10	1
137	-97.0820	70.5342	0	10	1
138	-106.9208	54.4789	0	30	1
139	-114.1268	37.0820	0	30	1
140	-118.5226	18.7721	0	10	1
141	-120.0000	0.0000	0	10	1
142	-118.5226	-18.7721	0	30	1
143	-114.1268	-37.0821	0	30	1
144	-106.9208	-54.4789	0	10	1
145	-97.0820	-70.5342	0	10	1
146	-84.8528	-84.8528	0	30	1
147	-70.5342	-97.0820	0	30	1
148	-54.4788	-106.9208	0	10	1
149	-37.0820	-114.1268	0	10	1
150	-18.7721	-118.5226	0	30	1
151	0.0000	-120.0000	0	30	1
152	18.7722	-118.5226	0	10	1
153	37.0821	-114.1268	0	10	1
154	54.4789	-106.9208	0	30	1
155	70.5342	-97.0820	0	30	1
156	84.8528	-84.8528	0	10	1
157	97.0821	-70.5342	0	10	1
158	106.9208	-54.4788	0	30	1
159	114.1268	-37.0820	0	30	1
160	118.5226	-18.7721	0	10	1
161	150.0000	0.0000	0	10	1
162	148.1532	23.4652	0	30	1
163	142.6585	46.3526	0	30	1
164	133.6510	68.0986	0	10	1
165	121.3525	88.1678	0	10	1
166	106.0660	106.0660	0	30	1
167	88.1678	121.3526	0	30	1
168	68.0986	133.6510	0	10	1
169	46.3525	142.6585	0	10	1
170	23.4652	148.1533	0	30	1
171	0.0000	150.0000	0	30	1
172	-23.4652	148.1532	0	10	1
173	-46.3526	142.6585	0	10	1
174	-68.0986	133.6510	0	30	1
175	-88.1678	121.3525	0	30	1
176	-106.0660	106.0660	0	10	1
177	-121.3526	88.1678	0	10	1
178	-133.6510	68.0986	0	30	1
179	-142.6585	46.3525	0	30	1
180	-148.1533	23.4652	0	10	1
181	-150.0000	0.0000	0	10	1
182	-148.1532	-23.4652	0	30	1
183	-142.6585	-46.3526	0	30	1
184	-133.6510	-68.0986	0	10	1
185	-121.3525	-88.1678	0	10	1
186	-106.0660	-106.0660	0	30	1
187	-88.1678	-121.3526	0	30	1
188	-68.0986	-133.6510	0	10	1
189	-46.3525	-142.6585	0	10	1
190	-23.4652	-148.1533	0	30	1
191	0.0000	-150.0000	0	30	1
192	23.4652	-148.1532	0	10	1
193	46.3526	-142.6585	0	10	1
194	68.0986	-133.6510	0	30	1
195	88.1678	-121.3525	0	30	1
196	106.0660	-106.0660	0	10	1
197	121.3526	-88.1678	0	10	1
198	133.6510	-68.0986	0	30	1
199	142.6585	-46.3525	0	30	1
200	148.1533	-23.4651	0	10	1
201	180.0000	0.0000	0	10	1
202	177.7839	28.1582	0	30	1
203	171.1902	55.6231	0	30	1
204	160.3812	81.7183	0	10	1
205	145.6231	105.8013	0	10	1
206	127.2792	127.2792	0	30	1
207	105.8013	145.6231	0	30	1
208	81.7183	160.3812	0	10	1
209	55.6231	171.1902	0	10	1
210	28.1582	177.7839	0	30	1
211	0.0000	180.0000	0	30	1
212	-28.1582	177.7839	0	10	1
213	-55.6231	171.1902	0	10	1
214	-81.7183	160.3812	0	30	1
215	-105.8014	145.6230	0	30	1
216	-127.2792	127.2792	0	10	1
217	-145.6231	105.8013	0	10	1
218	-160.3812	81.7183	0	30	1
219	-171.1902	55.6230	0	30	1
220	-177.7839	28.1582	0	10	1
221	-180.0000	0.0000	0	10	1
222	-177.7839	-28.1582	0	30	1
223	-171.1902	-55.6231	0	30	1
224	-160.3812	-81.7183	0	10	1
225	-145.6230	-105.8014	0	10	1
226	-127.2792	-127.2792	0	30	1
227	-105.8013	-145.6231	0	30	1
228	-81.7183	-160.3812	0	10	1
229	-55.6230	-171.1902	0	10	1
230	-28.1582	-177.7839	0	30	1
231	0.0000	-180.0000	0	30	1
232	28.1582	-177.7839	0	10	1
233	55.6231	-171.1902	0	10	1
234	81.7183	-160.3812	0	30	1
235	105.8014	-145.6230	0	30	1
236	127.2792	-127.2792	0	10	1
237	145.6231	-105.8013	0	10	1
238	160.3812	-81.7183	0	30	1
239	171.1902	-55.6230	0	30	1
240	177.7839	-28.1582	0	10	1
241	210.0000	0.0000	0	10	1
242	207.4146	32.8512	0	30	1
243	199.7219	64.8936	0	30	1
244	187.1114	95.3380	0	10	1
245	169.8936	123.4349	0	10	1
246	148.4924	148.4924	0	30	1
247	123.4349	169.8936	0	30	1
248	95.3380	187.1114	0	10	1
249	64.8936	199.7219	0	10	1
250	32.8512	207.4146	0	30	1
251	0.0000	210.0000	0	30	1
252	-32.8512	207.4146	0	10	1
253	-64.8936	199.7219	0	10	1
254	-95.3380	187.1114	0	30	1
255	-123.4349	169.8936	0	30	1
